training,earnings,age,education,prior_earnings,employment_history,urban,ps,tau_true
0,67.3359621843267,35,12,20.9,13,0,0.0588668817357599,5.49961365145159
1,112.442190321517,60,13,251.4,43,1,0.98,1.61333695208243
0,73.8789582514153,25,12,17.7,8,0,0.0799974424864994,5.66227443832449
1,66.3012531590362,35,10,7,23,1,0.224780376606666,6.09961365145159
0,128.175530710709,32,15,110.7,11,0,0.860763593022187,4.92626647752178
1,86.7797799630084,18,13,38.4,0,1,0.607044617618213,5.30522198857073
1,173.782369180093,60,15,93.6,47,1,0.98,1.41333695208243
0,81.2760865724098,30,10,43.8,11,1,0.176758872479652,5.7741868505573
0,55.7584187380986,32,10,23.7,16,1,0.136569261057712,6.18626647752179
1,78.7950722654076,27,14,15.9,13,1,0.0483650216908769,5.75048110212308
1,106.050050418313,42,12,47.5,25,0,0.884173450442674,4.82746628439086
0,48.4314590118938,33,11,13.4,11,1,0.0588415993107993,6.1112914734903
1,117.747662684939,52,13,28.4,33,1,0.98,4.06055178987957
0,90.8571952590114,32,14,32.6,18,1,0.311388478368925,5.21026647752179
1,100.88892303796,26,13,93.5,1,1,0.787273004904954,5.27272171998271
1,84.0932264550092,35,13,42.1,21,0,0.415393664763993,5.09961365145159
0,114.880751672763,27,15,93.1,6,0,0.711622549792104,5.12648110212308
0,72.0182693076841,31,9,16.9,14,1,0.12100467824909,6.19529290310849
1,106.724179411877,46,13,53.1,26,0,0.790732152977201,4.38057145488703
0,86.6622870343255,43,16,47.2,23,0,0.168420314115685,4.86533051564472
0,86.27947515274,36,15,27.4,14,0,0.128337898247278,5.49065978780913
1,116.347624343575,37,13,53.2,19,0,0.683730173858667,5.0472603691244
0,86.9711058103947,38,14,34.4,16,1,0.265892448230458,5.06499568988439
1,140.251026808946,57,12,37,44,1,0.98,2.2068603799531
0,106.448268146479,33,17,87.1,20,0,0.319435927484123,5.1832914734903
0,121.513849237038,33,17,109.8,15,0,0.516697330504931,5.1432914734903
1,91.4273787288863,36,16,31.4,21,0,0.136691870967685,5.06265978780913
0,101.005718005639,35,14,28.8,17,1,0.346648282402635,5.49961365145159
1,98.3740382586389,42,16,17.8,22,1,0.0984579786436623,5.31146628439086
0,61.6297429011237,40,10,16.8,23,1,0.471678262550197,5.92567934733469
1,77.5550821839645,31,9,34.1,15,1,0.227668877673544,5.81129290310849
1,95.3650949984797,40,12,48.7,19,1,0.552906167814158,5.00567934733469
1,99.3927945118917,36,18,244.6,22,1,0.98,5.05865978780913
0,79.6286360242998,30,15,40,13,0,0.0679079846504577,5.2141868505573
1,101.661300925766,31,15,71.7,10,1,0.338011910103503,5.13129290310849
1,107.618217332145,18,12,22.8,1,1,0.650443415215899,5.77322198857073
1,137.95966555057,57,15,108.7,43,0,0.98,2.2948603799531
0,48.0813563904376,22,12,10.7,2,1,0.078559112390002,5.77491158717142
1,94.3572039275114,40,12,30.2,21,1,0.70644651493872,4.96567934733469
1,150.234129332042,53,14,95.2,37,1,0.98,3.2873949599551
0,65.1222246616956,29,8,21.9,9,0,0.0354639719208441,6.15864487834106
1,130.65370028159,47,15,85.8,33,1,0.98,4.01265216851173
1,125.814352152715,42,13,165.8,21,0,0.954518246530596,4.73946628439086
0,66.9437977066386,26,13,185.4,11,0,0.577176249071764,5.13272171998271
0,94.8840279501272,36,15,50.6,13,1,0.212437445977362,5.09465978780913
0,96.1122517706999,52,10,39.2,34,0,0.98,4.19255178987957
0,67.0642918634021,19,15,14.5,4,0,0.0260997477610037,5.95561735197886
0,111.678761669711,36,12,78.2,16,0,0.669050702641934,4.88265978780913
1,133.148466804281,42,16,74.6,27,1,0.977119054746768,4.77146628439086
0,60.878918432826,28,11,18.5,0,0,0.168594748368163,6.23625018525816
1,123.915131823758,43,14,92.1,21,0,0.903933696216789,4.72933051564472
0,71.994236488103,38,12,22.6,22,1,0.42832470788579,5.39299568988439
0,113.37604580405,36,15,45.7,24,1,0.834616435110239,5.05065978780913
1,116.583706912793,29,14,84.1,8,0,0.496134813660335,5.13464487834106
1,117.129393260783,40,14,68.1,23,1,0.853390839681668,4.92567934733469
0,49.1425037056734,31,11,9.5,17,0,0.0268033744269038,6.24329290310849
0,90.006912324155,36,13,36,17,1,0.428210511148945,5.07865978780913
1,88.4201827001878,35,13,29.5,20,1,0.531628224389914,5.49961365145159
1,151.069433539222,32,14,152.3,18,1,0.98,5.01026647752179
0,61.4209273967369,45,12,19.2,26,0,0.230016397303528,4.81075328034878
0,74.1495777862291,37,15,25.7,20,0,0.0451141054345723,5.4392603691244
0,68.5142220908946,35,13,27.4,19,0,0.0623609801659393,5.49961365145159
1,111.81984190673,33,13,70.1,13,1,0.633478633958039,5.1272914734903
1,79.0038304946514,36,18,248.3,21,1,0.98,5.06265978780913
1,73.1713204829932,44,10,12.2,27,0,0.695781332489827,5.70404962660221
0,91.4352267497291,25,12,83.3,7,1,0.580243797212487,5.22227443832449
0,66.3316688781563,33,13,22.5,18,0,0.053615561855579,5.5672914734903
1,101.318491791537,42,14,59.3,24,0,0.691637485133269,4.85546628439086
1,124.09536673799,20,17,145.6,0,1,0.969661886551274,5.29147975370484
0,66.0397087320806,36,12,24.9,18,0,0.13160221807807,5.47465978780913
1,67.1606896443416,40,8,14.7,22,1,0.389463274718085,5.94567934733469
0,76.2488465430295,23,12,35.8,1,1,0.402380861062275,5.30820396668599
0,96.4023362595672,35,18,47.1,15,1,0.0529924988229167,5.09961365145159
1,71.7645539251256,39,13,19.5,22,0,0.184012241392364,5.36734143206928
1,104.196614406346,28,13,80.8,12,1,0.713009220522401,5.27225018525816
0,64.3971829237924,23,14,17.9,2,0,0.0601313478530742,5.75620396668599
1,87.6446036203505,42,11,42.7,25,0,0.689467682048143,5.42746628439086
1,124.610930959252,37,13,45.8,24,1,0.929827257021765,5.0072603691244
1,102.821704944398,46,13,39.2,25,0,0.719820554224495,4.42457145488703
0,105.738828619442,26,8,27,12,0,0.100590289145874,6.16872171998271
1,68.2584898024571,42,8,14.3,27,1,0.752807705283378,5.77146628439086
0,70.6029295381418,27,13,8.9,15,1,0.0642830946817433,5.81448110212308
0,124.641215909321,41,17,67.2,21,1,0.801284735870385,4.95130985288139
0,63.7111298244175,27,8,13.8,10,1,0.0600887768270298,6.25448110212308
0,76.3123619004634,36,13,36.2,15,1,0.227815745982099,5.08665978780913
0,81.4476383334481,29,13,21.9,12,1,0.17385185284242,5.63064487834106
1,101.448183208375,39,14,43.7,22,1,0.72828307709404,4.96734143206928
0,30.8673084041152,39,10,8.8,18,0,0.0270484940144373,6.03134143206928
1,138.707677248604,45,15,77.1,31,1,0.98,4.21075328034878
1,87.7409157203964,46,8,11.4,30,1,0.923820007919182,5.20457145488703
1,103.866688116344,43,14,39.7,27,0,0.816361201434117,4.73733051564472
1,118.595008152718,43,16,77.4,23,0,0.821068051702048,4.86533051564472
0,113.058372060494,40,13,40.4,22,1,0.760331415499648,4.94567934733469
0,99.3919692898643,35,15,41.2,19,1,0.517253333354848,5.09961365145159
0,54.5200608659065,39,10,9,19,0,0.0884643899996144,6.01534143206928
0,112.277072351389,41,14,106.6,22,1,0.96130190982713,4.92730985288139
0,95.4471134938882,32,11,46.6,14,1,0.431347063145881,5.76226647752179
1,101.876405930008,30,13,38.6,14,1,0.39171820688897,5.2341868505573
1,96.3845194064538,39,13,45.6,22,0,0.502680822060689,4.96734143206928
1,114.979725461599,28,16,29,16,1,0.336248716091793,5.78425018525816
1,71.484992093737,22,11,22.5,2,1,0.274032828256375,6.37491158717142
1,92.9082724251903,51,11,38.7,31,0,0.913842881613511,4.46814134546302
0,86.2098069234029,29,17,37.4,8,0,0.0389524085245508,5.13464487834106
0,104.585647482125,31,17,100.4,9,0,0.290365079791114,5.11529290310849
0,107.811082627169,33,11,59.5,17,1,0.601067990679228,5.5592914734903
0,84.4469210179355,33,14,50.5,18,1,0.278886805677419,5.1672914734903
1,105.692806902888,48,17,208.8,30,0,0.98,4.10617883764127
1,83.9147053274192,46,10,9.8,32,1,0.908404566667551,5.11657145488703
0,80.9595615081426,26,13,26.1,9,1,0.141647125393688,5.66072171998271
1,71.098679982848,36,9,28.5,23,1,0.428017457458163,6.05465978780913
0,78.4702088699943,28,12,23.6,13,1,0.151349609163018,5.70025018525816
1,107.130390320685,43,12,39.3,34,0,0.98,4.51333051564472
1,114.479619251089,36,18,189,19,1,0.934504393352467,5.07065978780913
1,106.019580362025,27,13,44,12,0,0.33537462127509,5.31848110212308
0,93.1591310848325,31,13,57,12,1,0.278345120001384,5.16329290310849
0,65.4543802166308,32,11,48.8,14,0,0.157858421369181,5.76226647752179
0,54.4774468775305,28,11,13.2,13,1,0.0564872512511415,6.30025018525816
1,168.48142388373,48,17,159.8,28,1,0.98,4.01017883764127
1,120.234692722003,39,14,130.6,22,1,0.969421626920187,4.76734143206928
0,45.0720855466023,31,9,9,10,1,0.0330679820905398,6.13129290310849
1,116.24924022765,35,14,119.7,17,1,0.900555747384906,4.89961365145159
0,108.817959652952,37,14,121.5,22,0,0.897156854143429,5.0232603691244
1,121.236853292799,36,12,70.8,13,1,0.739280457980987,4.89465978780913
1,129.680952093446,31,19,152.2,10,0,0.531753082067554,5.13129290310849
1,100.696408199508,36,13,91,14,1,0.585421384632018,5.09065978780913
1,117.542543821198,33,12,43.4,19,1,0.677584893951155,5.1752914734903
0,95.519864802552,40,12,30.1,18,0,0.445553153582208,5.02567934733469
0,73.3862825633449,45,13,17.2,28,0,0.4013950936559,4.73075328034878
0,72.3858011235328,45,10,18,29,1,0.800448847187948,5.29075328034878
1,103.816478359373,27,11,55.3,13,0,0.187644371451288,5.95048110212308
0,47.2557984205814,40,11,5.7,15,1,0.0583218319135389,6.08567934733469
0,67.6251557633461,38,10,25.1,13,0,0.0695911903520311,6.10099568988439
0,62.2292038714162,34,14,20.1,16,0,0.02,5.5224285021965
0,73.5063851789266,29,13,26.9,11,1,0.279765865711931,5.60664487834106
1,121.257989183171,51,16,127.9,27,1,0.92529321678162,4.12414134546302
0,70.4478656307984,29,13,25.6,12,0,0.0513105976515631,5.63064487834106
1,123.534139494098,47,13,56,32,1,0.98,4.06065216851173
0,78.2306378427093,26,9,28.3,11,0,0.0805637721864704,6.33272171998271
1,105.025866534193,55,13,23.7,45,1,0.98,2.827289434852
0,115.217453052244,31,13,84.7,12,0,0.512579606758658,4.96329290310849
1,102.738321431108,42,15,58.7,24,1,0.773783778639634,4.85546628439086
1,131.170421243646,33,14,75.6,19,0,0.74216979670615,5.1752914734903
0,100.141467923951,37,20,41,14,0,0.02,5.0872603691244
0,64.1536140683961,24,10,24.6,3,1,0.249253331362639,6.38237417762586
0,85.756549427542,30,12,48.3,9,1,0.332754338361912,5.1341868505573
1,72.3086391770003,38,12,22.4,16,0,0.124477760763369,5.46499568988439
1,92.6822183733019,26,12,43.6,7,1,0.366542330854136,5.18872171998271
0,59.064263935525,28,13,18.6,10,0,0.025702404537245,5.61625018525816
1,70.1930292545491,41,12,18.9,23,1,0.570576670383904,5.30330985288139
0,93.4778362234694,30,13,151.5,13,1,0.668787019483074,5.2141868505573
1,124.334182553397,20,14,86.8,3,1,0.922625668179794,5.27147975370484
0,70.6955547517844,45,12,10.3,25,1,0.176273477300732,4.85075328034878
1,89.8479249073411,51,10,28.4,30,1,0.904086298084444,4.93214134546302
0,52.4110908919663,31,11,11.1,13,1,0.0674114791464955,6.17929290310849
0,64.180246644577,34,12,18.8,16,1,0.0595999039812847,5.5224285021965
1,114.28934728853,31,13,81.7,14,1,0.75326806279834,5.19529290310849
0,68.8980126825603,24,14,19.6,7,0,0.0614929482140127,5.65837417762586
1,112.915404610547,37,14,100.6,17,0,0.753622049442412,5.0632603691244
0,68.4311510150009,36,10,30.2,17,1,0.298731855931424,5.67865978780913
0,92.1617253343302,42,14,46.6,21,0,0.451066184156289,4.93946628439086
1,154.230250846072,56,12,77.4,43,1,0.98,2.24409840783755
0,64.8532984500741,29,12,43,11,1,0.0950712813264342,5.20664487834106
0,76.2197835370616,26,9,32.9,6,0,0.100605263889097,5.55272171998271
1,95.3271967053162,32,16,207.5,14,0,0.831646106673503,5.16226647752179
0,28.6078191888897,38,8,5.8,16,0,0.0298382073975636,6.06499568988439
1,84.5335536057558,44,12,35.8,26,1,0.89315489178821,4.74004962660221
1,121.730622126579,32,11,91.2,16,1,0.808882088509428,5.58626647752178
1,83.8394507312837,43,11,24.4,24,1,0.778204489803697,5.83333051564472
0,107.225712818165,45,16,41.7,24,1,0.282937968053209,4.49075328034878
0,56.2464575895101,32,8,27.7,13,0,0.0498967994776109,6.15026647752179
1,122.101277687622,48,15,32.7,29,1,0.802974190268114,4.15817883764127
0,128.177928456039,30,17,125.7,15,1,0.871704835468142,5.2541868505573
1,75.4248773700359,19,12,27.1,3,1,0.387228778578089,5.89161735197886
1,91.004675158882,45,12,10.4,29,1,0.494166416369219,4.69075328034878
1,97.9273133358401,32,14,93.8,10,0,0.360995582751805,5.11426647752179
0,86.3671876032333,35,15,51.6,12,1,0.175877080262606,5.09961365145159
0,79.2257511518819,28,10,35.2,9,1,0.185596705067639,5.78825018525816
1,82.0806918133887,47,17,214.3,34,0,0.98,3.96465216851173
1,108.34822302155,41,14,90.9,21,1,0.927257055803295,4.95130985288139
0,71.4053859300377,25,12,34.9,6,1,0.193265781970486,5.18227443832449
1,68.9233462421472,44,8,12.9,23,0,0.370817090550702,5.84804962660221
1,100.28654546595,41,12,30.2,25,0,0.849257978380556,4.85530985288139
1,112.958181378355,44,12,44.6,24,0,0.903895649052254,4.61204962660221
1,113.678230109785,32,14,70.2,13,1,0.664443131779544,5.15026647752179
0,51.0275129651839,25,8,20.2,4,1,0.0741967985649789,6.40227443832449
0,50.9469383723744,34,11,14.7,17,0,0.0289241606700385,6.1264285021965
1,120.39524935198,48,14,75,30,1,0.955774605958945,4.10617883764127
0,41.898046016056,26,10,14.5,8,0,0.0225764409908791,6.22472171998271
0,79.3960847471836,25,11,54.6,7,1,0.221065911276304,5.82227443832449
0,96.2504130663623,26,11,49.4,9,0,0.233477240128844,5.66072171998271
0,98.0281209579837,33,12,51.6,15,1,0.395103045923367,5.1432914734903
1,106.00775566332,44,10,36.7,22,1,0.816422121887515,5.28404962660221
1,138.599072021473,47,15,78.3,31,1,0.98,4.10865216851173
1,116.040428633003,27,15,33.3,11,0,0.454878415944203,5.28648110212308
1,103.502167072685,36,16,142.5,20,0,0.7214205427865,5.06665978780913
1,140.728396661454,38,14,106.7,24,0,0.976586047780172,4.76899568988439
1,98.424555493106,44,11,41.3,27,1,0.858156709239713,5.30404962660221
1,148.30193472886,41,19,166.5,21,1,0.974847052548007,4.95130985288139
0,48.9023003785552,20,11,32.5,4,1,0.187473810390178,6.13147975370484
0,51.4860628941745,32,8,10.8,17,1,0.0856252018546064,6.19826647752179
0,104.258965104211,34,13,30.2,20,1,0.646209290927324,5.1384285021965
0,65.1565116290992,34,16,15.9,8,1,0.02,5.4904285021965
0,84.4557479630306,33,15,78.8,10,1,0.458276959103118,5.1032914734903
1,100.022927889634,33,12,57.3,16,1,0.572191341655778,5.1512914734903
1,89.0093220198863,37,13,75.7,18,1,0.514066387269767,5.0552603691244
1,86.5201597047402,51,11,14.2,32,1,0.910241793053229,4.80414134546302
1,105.29045935678,38,13,66.5,21,0,0.655057591858418,5.00499568988439
0,107.878907695849,33,16,111.7,15,0,0.494209234458992,5.1432914734903
1,65.8331263113628,43,10,6,34,0,0.895596408454363,5.51333051564472
0,69.183728261428,43,10,34.8,26,1,0.725379749670618,5.36933051564472
0,57.3317114146989,28,12,14.6,11,0,0.0309934123006772,5.64425018525816
1,105.880023218831,48,14,58.1,30,1,0.944540308287112,4.10617883764127
1,103.463592104763,23,13,53.4,1,1,0.783292538358309,5.10820396668599
1,114.356899986774,18,16,57,4,1,0.809484806180855,5.57722198857073
0,76.3513602358349,37,13,31.3,21,0,0.274285593733685,5.0312603691244
0,95.3545300074483,31,14,73.2,14,1,0.55507043060144,5.19529290310849
1,86.3666827391404,49,11,19.9,34,0,0.97200864149071,4.82838691346617
1,99.7401888651064,46,14,110.2,32,0,0.98,4.11657145488703
1,111.545543774678,21,12,82.8,0,1,0.837341672601844,5.0816269362685
0,72.2052017173238,37,14,14.4,21,0,0.0356268451932923,5.4312603691244
1,112.147541645793,36,18,185.8,23,1,0.93362377721341,5.05465978780913
0,82.9259926945024,37,12,22.5,17,0,0.27029120693258,5.4632603691244
1,103.093734415612,30,10,67.8,15,1,0.553125514051355,5.6541868505573
0,107.133807890026,34,17,55.5,19,1,0.219801922434632,5.1344285021965
1,113.831352740603,32,14,67.9,11,0,0.501758212130408,5.12626647752178
0,101.580472870549,33,13,60.3,17,0,0.54975738033631,5.1592914734903
1,105.146146440096,37,13,33.2,18,1,0.648924564102062,5.0552603691244
1,99.643763621947,53,9,25.3,34,1,0.98,4.5033949599551
0,78.6312168577676,19,14,22.3,5,0,0.151952304731069,5.71961735197886
0,81.5226905123855,26,12,28.7,10,1,0.298815456775652,5.69672171998271
0,67.6636616818027,54,11,5.1,38,0,0.949008188061409,4.10436844867423
0,54.1433354151646,37,13,14.5,13,1,0.02,5.4952603691244
0,104.793947045428,27,14,80.2,10,0,0.47279124359272,5.25448110212308
0,69.1242442448449,42,14,48.6,24,0,0.245987687063579,4.85546628439086
1,76.2815597322507,37,11,12.7,20,1,0.348165381778296,6.0392603691244
0,74.5750492981258,36,15,46.9,17,0,0.0921081423594083,5.07865978780913
1,68.0710131717949,33,13,16.3,16,1,0.102587018602975,5.5512914734903
0,59.056253082999,32,10,17.3,13,0,0.0453314211815331,6.15026647752179
1,123.566692601513,38,14,27.4,27,1,0.934553821515294,5.33299568988439
0,98.0055450782026,37,10,40.6,20,1,0.592913837958848,5.6392603691244
1,88.8814846206274,19,13,27.6,0,1,0.646733374112914,5.69961735197886
1,69.296804933137,40,11,27.2,20,0,0.19358985224544,5.98567934733469
1,89.4439122125509,28,18,238.5,14,1,0.945689321520296,5.32825018525816
0,76.0512038135922,37,15,16.1,24,0,0.0578590152911509,5.4072603691244
0,68.7369617197461,31,14,24.9,10,1,0.155192733755048,5.53129290310849
1,142.03414173872,41,13,73.8,28,1,0.98,4.78330985288139
0,61.740261204485,24,12,30.2,7,1,0.173233974507523,5.25837417762586
1,93.5370543543192,47,11,34.2,36,1,0.98,4.46865216851173
0,76.6068315823422,47,13,40.2,28,1,0.683847626176707,4.25265216851173
1,119.499674547718,46,12,36.4,27,1,0.910498506808612,4.33657145488703
1,117.13100930097,19,15,85.7,6,1,0.801550076752123,5.38361735197886
0,86.7235378388082,41,13,49.6,19,1,0.484393159500085,4.99930985288139
0,63.4629817012858,23,13,12.8,5,0,0.0562795207360158,5.60020396668599
0,91.0781672737674,27,16,54.6,8,1,0.207598920097614,5.19048110212308
0,61.9634062953071,22,14,19,4,1,0.183182756128704,5.87891158717142
0,46.7837532193017,28,9,7.8,10,0,0.0264190752248169,6.21625018525816
0,67.7393529913492,33,14,25.9,14,1,0.0957791206122436,5.5352914734903
0,88.0976646159126,28,14,82,11,0,0.189903628568278,5.24425018525816
1,92.9147892212883,34,11,26.9,16,1,0.32349204184768,6.1224285021965
1,90.2074644318587,37,13,39.1,27,1,0.70052723912103,4.9832603691244
1,85.4438901635482,35,13,35.5,18,1,0.315997198335921,5.09961365145159
1,111.334020470611,34,16,112.9,16,1,0.636777062093522,5.1224285021965
0,68.1253401201994,27,13,25.5,12,0,0.02,5.71848110212308
1,112.868040445316,51,13,35.1,38,1,0.98,3.42014134546302
1,121.043500602457,40,13,87.6,23,0,0.929222662920277,4.72567934733469
0,82.1218546695327,27,16,40.3,11,0,0.0841528554736603,5.28648110212308
0,84.1085552164247,29,13,59.1,9,1,0.254816564067928,5.15864487834106
0,68.5834530391603,43,11,15.2,25,0,0.391928645238008,5.80133051564472
0,84.6938016741512,39,14,29.6,18,1,0.167577929351688,5.43134143206928
1,124.018373010543,43,13,68.7,32,0,0.98,4.57733051564472
0,87.7901088510344,40,15,28.8,18,1,0.3577566287034,5.42567934733469
1,143.754519361108,43,16,58.7,22,0,0.895188187877755,4.89733051564472
1,115.126248635364,46,16,149.1,27,0,0.945689341462289,4.33657145488703
1,114.644153989977,35,13,26.7,17,1,0.584891752104529,5.49961365145159
0,54.4663621089076,25,11,4.9,10,1,0.0440296601789466,6.34227443832449
1,69.1493623304892,29,10,17.1,7,1,0.14371865494816,6.11064487834106
1,134.317620980865,40,15,101.4,24,1,0.962519718388834,4.90567934733469
0,79.6270087103535,24,12,34.8,6,0,0.173784386463812,5.21437417762586
1,106.452657689615,29,11,52.3,13,1,0.384132198343048,5.85464487834106
0,69.0698826759647,36,12,36.9,15,1,0.0949083720559193,5.08665978780913
0,77.3430177117906,29,11,16.6,14,1,0.204031066973164,6.27864487834106
0,67.8373583917056,28,15,33.8,11,1,0.0313629036396639,5.24425018525816
1,93.1802935892333,37,13,18.3,23,1,0.611482130365534,5.4152603691244
1,142.038887920369,50,17,51.5,34,1,0.98,3.75457945846835
1,119.115646646441,33,13,58.5,15,1,0.669241113287027,5.1432914734903
0,60.2319258836503,36,11,23.3,21,1,0.167544758885437,6.06265978780913
0,88.4017557929822,43,14,44.4,26,0,0.546828898747686,4.76933051564472
0,80.5133385166072,37,15,27.5,17,0,0.100772191379202,5.4632603691244
1,124.791328535098,38,14,61.3,21,0,0.836247828121275,5.00499568988439
0,64.886781888443,23,12,17.5,3,0,0.0590620249509162,5.80420396668599
1,109.91204977123,30,15,45.2,13,0,0.323994310172171,5.2141868505573
0,58.4611630438339,39,10,17.7,23,1,0.365696268895057,5.95134143206928
1,-218.400422773277,43,17,514.9,16,1,0.98,4.88933051564472
0,86.3381038615203,40,13,36.7,19,1,0.402742483023417,5.00567934733469
1,98.1627421360916,55,12,66.8,28,0,0.643896291367721,3.787289434852
0,50.1888274288902,38,9,8.7,20,0,0.0859655316971905,6.01699568988439
0,73.9631424538234,30,10,19.2,13,0,0.0911315821918645,6.2141868505573
0,39.8770263201195,35,8,4,13,1,0.0475427145728783,6.09961365145159
1,107.591122834343,34,12,35.1,16,0,0.519096022559032,4.9224285021965
0,79.4584854131309,26,12,21,5,1,0.421231855366299,5.51672171998271
0,71.2768369922523,26,14,22.5,12,1,0.0676849467491365,5.76872171998271
0,77.8267885515677,41,13,17.5,19,1,0.176603509083016,5.39930985288139
1,117.954729953062,45,13,195.5,26,0,0.98,4.21075328034878
1,119.654724565704,36,15,121.4,19,1,0.908444392333665,5.07065978780913
0,89.1387523256293,28,14,47.7,16,1,0.233281605857771,5.38425018525816
0,56.2476792251941,34,9,20.8,17,1,0.163268323977375,6.1264285021965
0,49.7921926823276,37,13,18.4,16,0,0.045726916568345,5.4712603691244
0,105.100072056425,27,12,80.3,9,1,0.717854434411322,5.02248110212308
1,104.314859199338,41,13,19.7,21,1,0.518378157263367,5.35130985288139
0,82.322649678978,37,14,38.7,16,0,0.0957188715780125,5.0712603691244
1,64.5815319745817,40,11,27.9,24,1,0.610235801330701,5.90567934733469
1,96.5713282793882,47,13,39.9,29,1,0.862511334240213,4.20465216851173
1,76.6471466338748,41,12,30.6,23,1,0.389099317408983,4.90330985288139
0,82.4556636452994,45,12,19.9,24,0,0.291332550822139,4.89075328034878
0,77.0447511592475,28,15,34.7,11,1,0.05505817071503,5.24425018525816
0,50.6837943253034,29,11,10.7,15,1,0.051503626537783,6.30264487834106
1,116.594690207584,22,15,71.5,6,0,0.6422905524729,5.28291158717142
0,80.1572347062935,23,10,28.5,7,1,0.231196498158869,6.29620396668599
1,101.114207803092,41,12,21.3,22,1,0.694740134055858,5.32730985288139
1,79.4852724501849,47,10,19.7,26,1,0.625987515352892,5.34865216851173
0,48.8732266992467,35,12,17.5,13,1,0.0371802398866591,5.49961365145159
0,103.220144614998,31,15,68.1,14,1,0.464370061956017,5.19529290310849
1,109.201756649937,29,16,149.9,11,0,0.783101539754262,5.20664487834106
0,81.1681524201397,30,12,49.8,11,1,0.229632866184095,5.1741868505573
1,115.413143540681,46,15,39.5,34,0,0.98,4.02857145488703
1,94.494680529473,51,13,22.4,33,0,0.952731665642226,4.14014134546302
1,108.350973507151,31,15,93.7,19,1,0.563183704326123,5.27529290310849
1,105.701003755873,23,13,25.3,5,1,0.646459360571447,5.60020396668599
1,118.497875674073,38,16,48.7,21,1,0.621047412107502,5.00499568988439
0,47.2773659975087,39,9,17,18,0,0.119878842681425,6.03134143206928
0,51.2532493165568,37,11,8.1,15,1,0.0840462057117209,6.0792603691244
0,71.4326654112234,36,11,34.1,15,0,0.173985058867298,5.68665978780913
1,132.983520318188,30,13,144.6,12,1,0.945022798513313,4.9941868505573
0,88.1691397393188,23,9,62,10,0,0.12088693278807,5.84020396668599
0,61.0741179090859,28,13,37.1,5,1,0.153592346219897,5.07625018525816
0,63.7820188021324,34,13,32.1,14,1,0.0665745403896469,5.1144285021965
1,113.339824945505,30,13,69,8,1,0.721117348671347,4.9141868505573
0,44.6130940693846,26,8,14.1,5,0,0.0373045256642177,6.11672171998271
1,99.9491244364412,41,13,20.8,28,1,0.802268474230392,5.18330985288139
0,61.5933975747158,22,11,15.1,0,0,0.178337429115501,6.27091158717142
0,69.6764840858153,39,9,14,19,0,0.185601546273441,6.01534143206928
0,82.1682056569955,29,14,19.5,12,1,0.0652182082378075,5.63064487834106
0,104.014097702988,34,16,86.8,17,0,0.429525188816111,5.1264285021965
0,72.7926171069566,37,12,22.8,15,0,0.110792265583214,5.4792603691244
1,125.030579198079,27,17,193.3,8,1,0.973691601782445,4.99048110212308
1,133.626200207991,38,15,62.7,19,0,0.73129808019082,5.02899568988439
1,114.147347963396,41,16,89.1,24,1,0.874845032584569,4.87930985288139
1,146.987168337916,18,15,154.2,4,0,0.976604069265065,5.37722198857073
0,74.803767749485,36,9,15.6,16,1,0.205646703439261,6.08265978780913
1,118.072755448751,20,15,36,0,1,0.87597271806153,5.29147975370484
1,101.591781014855,47,10,25.4,32,0,0.966219635295532,5.06065216851173
0,90.5541797245405,30,13,20.6,15,1,0.193345251363056,5.6541868505573
1,100.058674404321,38,11,17.4,26,1,0.879058867760155,5.94499568988439
1,89.8351661066126,38,13,43.3,20,0,0.475193718978165,5.01699568988439
0,80.1162236096797,33,13,20.1,14,1,0.160130729974391,5.5352914734903
0,61.7910441836893,29,8,12.9,14,0,0.0399858784565343,6.27864487834106
1,125.379785276135,33,15,73.4,21,0,0.872559587376418,5.1912914734903
1,95.2132369409654,44,11,13,28,1,0.92294088020087,5.66804962660221
0,94.409531762016,18,17,32.4,0,0,0.233934168456246,5.30522198857073
0,97.0516230896238,40,12,25.4,25,1,0.803468451968365,5.28567934733469
0,91.4612707490397,37,13,50.8,24,1,0.701395872116078,5.0072603691244
0,108.906766992576,41,16,136.5,21,0,0.834614307519281,4.95130985288139
0,99.5115828149475,43,12,77.2,27,0,0.860763705375383,4.73733051564472
1,161.179279143291,48,15,53.9,31,1,0.98,4.05417883764127
1,78.9002644451739,33,10,26.9,14,1,0.190377500215793,6.1352914734903
1,140.575821015786,54,12,169.4,35,1,0.98,3.13236844867423
0,84.2762456191719,20,17,19.8,5,0,0.02,5.69147975370484
0,33.4779610135033,30,9,2.8,11,1,0.02,6.1741868505573
1,93.6550748834614,24,10,39.8,12,1,0.204206080215691,6.07837417762586
1,103.316654436785,47,16,57.8,31,0,0.83006658385102,4.10865216851173
1,118.418211445221,37,14,37.4,26,1,0.922953368725639,4.9912603691244
0,109.980008006635,34,14,45.9,19,1,0.567142032080823,5.1344285021965
1,119.96634042448,42,13,54.6,24,1,0.957736436853997,4.85546628439086
1,121.079953197719,18,12,35.8,1,0,0.787716415363423,5.17322198857073
0,56.5356011784813,22,12,31.7,2,1,0.190715342550067,5.37491158717142
0,110.577056875952,43,12,38.5,29,0,0.964928593045942,4.67333051564472
